ts,timestamp,atr_1m,volume_1m,ema9_volume_1m,dist_daily,dist_4h,dist_weekly,ghost_track_kind,ghost_wick,ghost_wick_atr,ghost_broke,ghost_broke_atr,ghost_gap_prev,ghost_gap_prev_atr,ghost_prev_age,ghost_bars_since_pivot,ghost_n_in_leg,ghost_leg_extent_atr,rvol5,rvol15,rvol30,rng15,rng15_atr,body_atr,bar_rng_atr,vol_rel20,tf1m_dist_ob,tf1m_thick_ob,tf1m_dist_fvg,tf1m_thick_fvg,tf1m_dist_bsl,tf1m_dist_ssl,tf1m_dist_eqh,tf1m_dist_eql,tf1m_dist_bos,tf1m_dist_choch,tf1m_dist_sweep,tf1m_dist_grab,tf1m_dist_run,tf1m_dist_fib,tf1m_dist_vwap,tf1m_vwap_band1_width,tf1m_dist_poc,tf1m_dist_vah,tf1m_dist_val,tf1m_dist_supply,tf1m_thick_supply,tf1m_dist_demand,tf1m_thick_demand,tf10m_dist_ob,tf10m_thick_ob,tf10m_dist_fvg,tf10m_thick_fvg,tf10m_dist_bsl,tf10m_dist_ssl,tf10m_dist_eqh,tf10m_dist_eql,tf10m_dist_bos,tf10m_dist_choch,tf10m_dist_sweep,tf10m_dist_grab,tf10m_dist_run,tf10m_dist_fib,tf10m_dist_vwap,tf10m_vwap_band1_width,tf10m_dist_poc,tf10m_dist_vah,tf10m_dist_val,tf10m_dist_supply,tf10m_thick_supply,tf10m_dist_demand,tf10m_thick_demand,tf1h_dist_ob,tf1h_thick_ob,tf1h_dist_fvg,tf1h_thick_fvg,tf1h_dist_bsl,tf1h_dist_ssl,tf1h_dist_eqh,tf1h_dist_eql,tf1h_dist_bos,tf1h_dist_choch,tf1h_dist_sweep,tf1h_dist_grab,tf1h_dist_run,tf1h_dist_fib,tf1h_dist_vwap,tf1h_vwap_band1_width,tf1h_dist_poc,tf1h_dist_vah,tf1h_dist_val,tf1h_dist_supply,tf1h_thick_supply,tf1h_dist_demand,tf1h_thick_demand,target_3m,target_5m,target_10m,target_15m
1780960140,2026-06-08T18:09:00-05:00,10.5962699941123,57,346.977802340602,2430.5,-49.5,2721.5,1,11,0.259525285928727,5,0.117966039058512,6,0.141559246870215,4,54,1,9.81477444966823,19.6504170156485,32.6678358634299,80.9336388789311,155,3.65694721081388,0.0707796234351074,0.495457364045752,0.554423344140806,-77,57,21.5,24,-26.5,249.5,-7,10,23.5,8.5,6.5,8.5,-12.5,11.2559999999939,-485.751930093349,387.201083665309,-658.309999999998,-1248.75999999999,-135.339999999997,-85,3,623,11,-161.5,258,108,65,-185.5,404.5,-130,737,181.5,539.5,-54.5,-121.5,-61.5,-225.812000000005,-2812.46451481781,2023.05842249334,-3515,-5379.38,-1650.62,-2076.5,8,623,11,1456,685,-305.5,230,-1282.5,1798.5,103.5,-3475.5,99.5,-98.5,-54.5,-1820.5,-319.5,-239.678,-1884.66186118944,2199.0112947618,-2195.69,-5198.34,-222.520000000004,-1757,67,5800.5,10,2,2,2,2
1780960260,2026-06-08T18:11:00-05:00,11.4350491275765,261,329.782241872482,2456.5,-23.5,2747.5,1,24,0.524702599268293,67,1.46479475629065,43,0.940092157022359,2,56,2,10.5596398102744,33.6571768803558,26.7721141068463,81.8751365267229,154,3.36684167863821,1.37734432307927,2.16439822198171,2.38097306689835,-51,57,47.5,24,-0.5,101.5,19,-8,-13.5,7.5,-7.5,-23.5,13.5,37.2559999999939,-459.457494878094,387.249320714858,-632.309999999998,-1222.75999999999,-109.339999999997,-59,3,649,11,-135.5,258,134,65,-159.5,430.5,-104,763,207.5,-520.5,-28.5,-95.5,-35.5,-199.812000000005,-2786.46451481781,2023.05842249334,-3489,-5353.38,-1624.62,-2050.5,8,649,11,1482,685,-279.5,230,-1256.5,1824.5,129.5,-3449.5,125.5,-72.5,-28.5,-1794.5,-293.5,-213.678,-1858.66186118944,2199.0112947618,-2169.69,-5172.34,-196.520000000004,-1731,67,5826.5,10,1,1,1,1
1780960320,2026-06-08T18:12:00-05:00,12.5825456184639,410,345.825793497985,2533.25,53.25,2824.25,1,25,0.496719836312664,85,1.68884744346306,60,1.19212760715039,1,57,3,11.2854746810237,61.1410027904533,46.2910290985197,87.5402092835926,239,4.74864163514907,1.64910985655805,2.18556727977572,3.21268656716418,-58.75,58,77.75,57,76.25,178.25,8.75,-4.25,-2.75,-12.75,28.25,-2.75,-12.75,114.005999999994,-382.387905922791,387.231979004985,-555.559999999998,-1146.00999999999,-32.5899999999965,-3231.75,24,48.25,2,-58.75,258,210.75,65,-82.75,507.25,-27.25,839.75,-243.75,-443.75,48.25,-18.75,41.25,-123.062000000005,-2709.71451481781,2023.05842249334,-3412.25,-5276.63,-1547.87,-1973.75,8,725.75,11,1558.75,685,-202.75,230,-1179.75,1901.25,206.25,-3372.75,-65.75,4.25,48.25,-1717.75,-216.75,-136.928,-1781.91186118944,2199.0112947618,-2092.94,-5095.59,-119.770000000004,-1654.25,67,5903.25,10,0,0,0,0
1780961760,2026-06-08T18:36:00-05:00,13.1312762092351,283,333.260634798388,2569.75,89.75,2860.75,1,9,0.171346635631471,7,0.133269605491144,2,0.0380770301403268,24,81,4,10.947146165344,46.1245295067844,33.5730895770705,49.6111833251951,196,3.73154895375203,0.932887238438008,1.10423387406948,2.0962962962963,-22.25,58,52.75,52,12.75,164.75,-9.75,6.75,12.75,23.75,-24.25,26.75,23.75,-126.021999999997,-343.043127157973,387.334941305597,-519.059999999998,-1109.50999999999,3.91000000000349,-3195.25,24,762.25,11,-22.25,258,-206.25,218,-46.25,543.75,9.25,876.25,-207.25,-407.25,84.75,17.75,77.75,-86.5620000000054,-2671.76497593934,2023.51066155638,-3375.75,-5240.13,-1511.37,-1937.25,8,762.25,11,1595.25,685,-166.25,230,-1143.25,1937.75,242.75,-3336.25,-29.25,40.75,84.75,-1681.25,-180.25,-100.428,-1745.41186118944,2199.0112947618,-2056.44,-5059.09,-83.2700000000041,-1617.75,67,5939.75,10,3,4,4,4
1780961820,2026-06-08T18:37:00-05:00,12.9790421942897,230,312.608507838711,2609.25,129.25,2900.25,1,5,0.0963091098162817,31,0.597116480860947,26,0.500807371044665,1,82,5,11.6726641097333,62.1300160058638,43.1635244593163,50.9871543268258,227,4.37243358565919,0.712687412640485,0.847520166383279,1.60946351216261,-52.75,118,37.25,32,-6.75,168.25,0.75,5.75,52.25,-18.75,-3.75,66.25,63.25,-61.1839999999938,-299.009848451315,345.892398712329,-479.559999999998,-1002.53,9.66999999999825,-3155.75,24,801.75,11,17.25,258,-166.75,218,-6.75,583.25,-34.75,915.75,-167.75,-367.75,124.25,57.25,-72.75,-47.0620000000054,-2632.26497593934,2023.51066155638,-3336.25,-5200.63,-1471.87,-1897.75,8,801.75,11,1634.75,685,-126.75,230,-1103.75,1977.25,282.25,-3296.75,10.25,80.25,124.25,-1641.75,-140.75,-60.9279999999999,-1705.91186118944,2199.0112947618,-2016.94,-5019.59,-43.7700000000041,-1578.25,67,5979.25,10,3,3,3,3
1780961880,2026-06-08T18:38:00-05:00,13.1412534661261,226,295.286806270968,2618,138,2909,1,38,0.722914296150508,18,0.34243308765024,20,0.380481208500267,1,83,6,11.8710137052083,63.9906677223762,48.3922772764415,48.2075809773075,245,4.66089480412827,0.17121654382512,1.16046768592581,1.49621689785624,-44,118,46,32,-103,177,1,14.5,61,-10,5,2,61,-52.4339999999938,-290.065014853812,345.858682752821,-470.809999999998,-993.779999999999,18.4199999999983,-3147,24,810.5,11,26,258,-158,218,2,592,-26,924.5,-159,-359,133,66,-64,-38.3120000000054,-2623.51497593934,2023.51066155638,-3327.5,-5191.88,-1463.12,-1889,8,810.5,11,1643.5,685,-118,230,-1095,1986,291,-3288,19,89,133,-1633,-132,-52.1779999999999,-1697.16186118944,2199.0112947618,-2008.19,-5010.84,-35.0200000000041,-1569.5,67,5988,10,2,2,2,2
1780961940,2026-06-08T18:39:00-05:00,13.3454496471171,198,275.829445016775,2625,145,2916,1,5,0.0936648845151518,3,0.0561989307090911,2,0.0374659538060607,1,84,7,11.7455765182,55.5110099189541,56.5099548752253,51.1175422115361,248,4.64577827195153,0.711853122315154,1.19891052179394,1.29411764705882,-37,118,53,32,-96,184,8,-20.5,-67,-3,-12,4,-57,-45.4339999999938,-282.902148308014,345.822826513298,-463.809999999998,-986.779999999999,25.4199999999983,-3140,24,817.5,11,33,258,-151,218,9,599,-19,931.5,-152,-352,-136,73,-57,-31.3120000000054,-2615.51666506662,2023.7918370838,-3320.5,-5184.88,-1456.12,-1882,8,817.5,11,1650.5,685,-111,230,-1088,1993,298,-3281,26,96,140,-1626,-125,-45.1779999999999,-1690.16186118944,2199.0112947618,-2001.19,-5003.84,-28.0200000000041,-1562.5,67,5995,10,1,1,1,1
1780962000,2026-06-08T18:40:00-05:00,13.2850603866088,134,247.46355601342,2641.25,161.25,2932.25,1,46,0.865634002807538,16,0.301090087933057,30,0.564543914874481,1,85,8,12.1000579088097,31.7735039861133,60.4963519044744,51.3048062325532,264,4.96798645089543,0.583362045370297,0.940906524790802,0.899328859060403,-20.75,118,69.25,32,-79.75,200.25,0.25,-4.25,-50.75,13.25,0.25,20.25,-40.75,-29.1839999999938,-266.544807348022,345.796338311616,-447.559999999998,-970.529999999999,41.6699999999983,-3123.75,24,833.75,11,49.25,258,-134.75,218,25.25,615.25,-2.75,947.75,-135.75,-335.75,-119.75,-60.75,-40.75,-15.0620000000054,-2599.26666506662,2023.7918370838,-3304.25,-5168.63,-1439.87,-1865.75,8,833.75,11,1666.75,685,-94.75,230,-1071.75,2009.25,314.25,-3264.75,42.25,112.25,156.25,-1609.75,-108.75,-28.9279999999999,-1673.91186118944,2199.0112947618,-1984.94,-4987.59,-11.7700000000041,-1546.25,67,6011.25,10,0,0,0,0
1780965000,2026-06-08T19:30:00-05:00,20.477663541801,306,259.170844810736,2179.75,-300.25,2470.75,-1,33,0.402877993534726,0,0,0,0,0,50,0,6.82450904199733,40.6188243169209,51.5360538239978,97.2430256387563,225,2.74689541046404,0.854589683255479,1.74580463865048,1.62027231467474,122.75,46,-215.25,86,-105.25,119.75,35.25,27.75,-69.25,-42.25,-1.25,19.75,42.75,153.75,-710.032616602286,357.0142842809,-909.059999999998,-1432.03,-386.089999999997,-340.75,1,372.25,11,-412.25,258,-596.25,218,-489.25,153.75,18.25,486.25,-69.25,288.75,-69.25,-20.25,-8.25,-476.562000000005,-3055.18705230164,2025.96140981555,-3765.75,-5630.13,-1901.37,-2327.25,8,372.25,11,1205.25,685,162.25,365,-1533.25,1547.75,-147.25,-3726.25,-5.25,288.75,-305.25,-2071.25,288.75,-490.428,-2133.59826087506,2198.69701847699,-2446.44,-5449.09,-473.270000000004,-2007.75,67,5549.75,10,2,3,4,4
1780965060,2026-06-08T19:31:00-05:00,20.9792590031009,238,254.936675848589,2106.75,-373.25,2397.75,-1,51,0.607743104659484,71,0.846073733937713,20,0.238330629278229,1,51,1,7.50741482226422,44.8330235429198,54.4678445851311,87.5241485927665,246,2.93146674012222,0.703075356370776,1.31081846103026,1.30427974947808,49.75,46,-54.25,24,-178.25,72.75,-19.75,2.75,-142.25,-115.25,5.75,39.75,-28.25,80.75,-782.488258792044,357.499337191734,-982.059999999998,-1505.03,-459.089999999997,-413.75,1,299.25,11,-485.25,258,-669.25,218,-562.25,80.75,-54.75,413.25,-142.25,215.75,39.75,-93.25,-81.25,-549.562000000005,-3128.18705230164,2025.96140981555,-3838.75,-5703.13,-1974.37,-2400.25,8,299.25,11,1132.25,685,89.25,365,-1606.25,1474.75,-220.25,-3799.25,-78.25,215.75,-378.25,-2144.25,215.75,-563.428,-2206.59826087506,2198.69701847699,-2519.44,-5522.09,-546.270000000004,-2080.75,67,5476.75,10,1,3,3,3
1780965180,2026-06-08T19:33:00-05:00,20.6364529159391,434,290.749340678871,2029.5,-450.5,2320.5,-1,32,0.387663521080263,51,0.617838736721669,19,0.230175215641406,2,53,2,8.24996430798934,75.1065909225016,56.2224585352686,70.653217982186,265,3.21033853394593,0.351320065978988,0.88435740746435,2.22618466047875,-152,143,-131.5,24,-223.5,3.5,3.5,-1.5,3.5,-192.5,-30.5,-37.5,-105.5,3.5,-275.493171569702,167.282949118676,-142.369999999995,-407.960000000006,0.639999999999418,-491,1,222,11,-562.5,258,-746.5,218,-639.5,3.5,-132,336,164.5,138.5,-37.5,-170.5,115.5,-626.812000000005,-3205.43705230164,2025.96140981555,-3916,-5780.38,-2051.62,-2477.5,8,222,11,1055,685,12,365,-1683.5,1397.5,-297.5,-3876.5,-155.5,138.5,-455.5,-2221.5,138.5,-640.678,-2283.84826087506,2198.69701847699,-2596.69,-5599.34,-623.520000000004,-2158,67,5399.5,10,2,2,2,2
1780965300,2026-06-08T19:35:00-05:00,20.6916354224169,163,265.199472543097,2016.25,-463.75,2307.25,-1,4,0.0483287076920282,15,0.181232653845106,11,0.132903946153077,2,55,3,8.4091951384129,52.1069946253753,66.4776454437881,73.3140721401923,280,3.38300953844197,0.930327623071542,1.06323156922462,0.80126404494382,-165.25,143,-144.75,24,-236.75,427.25,0.75,-7.25,-9.75,-205.75,-43.75,-9.75,-118.75,-9.75,-283.598123490097,169.835299396584,-158.589999999997,-416.110000000001,-12.429999999993,-504.25,1,208.75,11,-575.75,258,-759.75,218,-652.75,-9.75,-145.25,322.75,151.25,125.25,-50.75,-183.75,102.25,-640.062000000005,-3218.68705230164,2025.96140981555,-3929.25,-5793.63,-2064.87,-2490.75,8,208.75,11,1041.75,685,-1.25,365,-1696.75,1384.25,-310.75,-3889.75,-168.75,125.25,-468.75,-2234.75,125.25,-653.928,-2297.09826087506,2198.69701847699,-2609.94,-5612.59,-636.770000000004,-2171.25,67,5386.25,10,1,1,1,1
1780965360,2026-06-08T19:36:00-05:00,20.0708043208157,113,234.759578034477,1994.5,-485.5,2285.5,-1,41,0.510692039848628,1,0.0124559034109421,40,0.498236136437686,1,56,4,8.68176467742668,35.8488338567503,69.5628088492694,77.5206461036058,281,3.50010885847474,0.498236136437686,0.597883363725223,0.580479452054795,-187,143,-166.5,24,-258.5,405.5,-14.5,-8,-31.5,-227.5,-65.5,-31.5,-140.5,-31.5,-303.935059760974,170.665437276083,-179.630000000005,-451.460000000006,-33.2599999999948,-526,1,187,11,555.5,236,-781.5,218,-674.5,-31.5,-167,301,129.5,103.5,-72.5,-205.5,80.5,-661.812000000005,-3240.43705230164,2025.96140981555,-3951,-5815.38,-2086.62,-2512.5,8,187,11,1020,685,-23,365,-1718.5,1362.5,-332.5,-3911.5,-190.5,103.5,-490.5,-2256.5,103.5,-675.678,-2318.84826087506,2198.69701847699,-2631.69,-5634.34,-658.520000000004,-2193,67,5364.5,10,0,0,0,0
1780966560,2026-06-08T19:56:00-05:00,17.8031889247114,322,252.207662427582,2003.25,-476.75,2294.25,-1,11,0.154466708836804,17,0.238721277293242,6,0.0842545684564384,20,76,5,10.0262936463162,37.4243681754727,47.2552493777146,66.1112013726137,217,3.04720689250786,1.12339424608585,1.27786095492265,1.84401418052904,-123.75,90,-65.25,27,-168.75,31.25,-5.75,0.75,-22.75,-218.75,-56.75,-22.75,-131.75,-22.75,-265.142155431458,177.936781077512,-115.970000000001,-408.710000000006,5.41000000000349,-517.25,1,195.75,11,-510.75,310,-772.75,218,-665.75,562.25,-158.25,309.75,-22.75,112.25,-63.75,-22.75,89.25,-653.062000000005,-3229.39490291057,2027.00303174438,-3942.25,-5806.63,-2077.87,-2503.75,8,195.75,11,1028.75,685,-14.25,365,-1709.75,1371.25,-323.75,-3902.75,-181.75,112.25,-481.75,-2247.75,112.25,-666.928,-2310.09826087506,2198.69701847699,-2622.94,-5625.59,-649.770000000004,-2184.25,67,5373.25,10,0,0,0,0
1780969560,2026-06-08T20:46:00-05:00,19.432526266173,185,238.766129942066,2827,347,3118,1,2,0.025730056563483,0,0,0,0,0,50,0,11.6299855666943,54.464055424962,89.8195891426252,162.388987134472,325,4.18113419156599,0.681846498932299,0.913417008003646,0.902648698884758,-158.5,61,142,88,-93,153,21.5,-24,50,-32,0,199,106,-36.2079999999987,516.520293560257,227.307732906286,699.860000000001,382.759999999995,853.880000000005,-2938,24,428.5,21,-241.5,287,51,218,158,872,-134.5,-1126.5,50,-150,66,125,77,170.687999999995,-2399.8046406693,2029.16831567304,-3118.5,-4982.88,-1254.12,-1680,8,1019.5,11,1852.5,685,91,230,-886,2195,500,-3079,228,-295,-328,-1424,77,156.822,-1483.27644347298,2198.59640491058,-1799.19,-4801.84,173.979999999996,-1360.5,67,6197,10,2,2,2,2
1780969620,2026-06-08T20:47:00-05:00,18.8123458185892,208,232.612903953653,2865,385,3156,1,0,0,24,0.318939491005485,24,0.318939491005485,1,51,1,12.3323269855454,68.7008410105404,98.0515648778743,159.731571137011,338,4.49173116499391,0.385385218298294,0.57143325471816,0.986227139309099,-120.5,61,180,88,-55,191,11.5,-0.5,-43,6,38,237,144,1.79200000000128,550.124954255807,231.724084053201,752.240000000005,408.880000000005,891.440000000002,-2900,24,466.5,21,-203.5,287,89,218,196,910,-96.5,-1088.5,88,-112,104,163,115,208.687999999995,-2361.8046406693,2029.16831567304,-3080.5,-4944.88,-1216.12,-1642,8,1057.5,11,1890.5,685,129,230,-848,2233,538,-3041,266,-257,-290,-1386,115,194.822,-1445.27644347298,2198.59640491058,-1761.19,-4763.84,211.979999999996,-1322.5,67,6235,10,1,1,1,1
1780969680,2026-06-08T20:48:00-05:00,18.7364639744043,286,243.290323162922,2894.25,414.25,3185.25,1,28,0.373603045353843,49,0.653805329369225,21,0.280202284015382,1,52,2,13.036077689668,77.8618791336442,100.242031322944,157.339647985827,374,4.9902692486549,0.320231181731865,0.947350579290102,1.35913102511881,-91.25,61,209.25,88,-121.75,220.25,0.75,11.25,-13.75,-27.75,-25.75,266.25,173.25,31.0420000000013,573.118269602899,238.194124652684,773.160000000003,431.210000000006,900.169999999998,-2870.75,24,495.75,21,-174.25,287,118.25,218,225.25,939.25,-67.25,-1059.25,117.25,-82.75,-82.75,192.25,144.25,237.937999999995,-2332.5546406693,2029.16831567304,-3051.25,-4915.63,-1186.87,-1612.75,8,1086.75,11,1919.75,685,158.25,230,-818.75,2262.25,567.25,-3011.75,295.25,-227.75,-260.75,-1356.75,144.25,224.072,-1416.02644347298,2198.59640491058,-1731.94,-4734.59,241.229999999996,-1293.25,67,6264.25,10,0,0,0,0
1780972680,2026-06-08T21:38:00-05:00,12.851123916684,127,220.032258530338,2657,-45,2948,-1,30,0.583606542791414,0,0,0,0,0,50,0,5.777704773635,42.3979166154816,47.6863122394676,49.1762952293785,206,4.00743159383438,0.175081962837424,0.719781402776078,1.08019441069259,76.5,117,5.5,35,-132,74,-3.5,11.5,10,-12,3,-12,-12,-12,252.933815112352,270.281542536709,535.910000000003,18.1000000000058,682.460000000006,-3108,24,258.5,21,-411.5,287,232,216,-275,702,13,963.5,-120,-12,-104,41,-12,0.687999999994645,-2566.00320757672,2029.91610608592,-3288.5,-5152.88,-1424.12,-1850,8,849.5,11,1682.5,685,639.5,365,-1056,2025,330,-3249,58,128,172,-1594,-93,-13.1779999999999,-1650.66335442144,2197.98447447006,-1969.19,-4971.84,3.97999999999593,-1530.5,67,6027,10,0,0,0,0
1780974960,2026-06-08T22:16:00-05:00,11.2863707567893,145,205.02580682427,2921,219,3212,1,29,0.642367697839343,0,0,0,0,0,50,0,7.99637030758631,28.7962188875939,45.5215865689016,52.0356077557063,216,4.78453181838959,0.155054271892255,0.908175021083209,1.28643852978454,-64.5,61,241,16,-95,123,-7.5,-29.5,13,-1,1,132,48,57.7920000000013,473.537694505081,284.498550012443,171.259999999995,0.240000000005239,724.559999999998,-2844,24,522.5,21,-147.5,287,496,216,-11,338,-40.5,-1032.5,144,-56,-56,219,171,264.687999999995,-2300.02606291239,2030.29784818544,-3024.5,-4888.88,-1160.12,-1586,8,1113.5,11,1946.5,685,-656.5,391,-792,2289,594,-2985,322,-201,-234,-1330,171,250.822,-1385.45081645918,2197.56756273028,-1705.19,-4707.84,267.979999999996,-1266.5,67,6291,10,1,1,1,2
1780975020,2026-06-08T22:17:00-05:00,11.2480585598757,88,181.620645459416,2917,215,3208,1,32,0.711233850483117,1,0.0222260578275974,31,0.689007792655519,1,51,1,8.04583293359026,21.6230329869691,45.2126486035711,55.2187401267565,216,4.80082849076104,0.111130289137987,0.955720486586688,0.768079800498753,-68.5,61,237,16,-99,119,-11.5,-33.5,9,-5,-3,128,44,53.7920000000013,468.433575841278,285.080379404619,167.259999999995,-3.75999999999476,720.559999999998,-2848,24,518.5,21,-151.5,287,492,216,-15,334,-44.5,-1036.5,140,-60,-60,215,167,260.687999999995,-2304.02606291239,2030.29784818544,-3028.5,-4892.88,-1164.12,-1590,8,1109.5,11,1942.5,685,-660.5,391,-796,2285,590,-2989,318,-205,-238,-1334,167,246.822,-1389.45081645918,2197.56756273028,-1709.19,-4711.84,263.979999999996,-1270.5,67,6287,10,0,0,0,1
1780975800,2026-06-08T22:30:00-05:00,11.0570528229987,231,191.496516367533,2930,228,3221,1,36,0.813960116142342,32,0.723520103237638,4,0.0904400129047047,13,64,2,8.90834127111341,20.9582919151347,31.4600441035927,47.087405166203,170,3.84370054844995,0.904400129047047,1.71836024518939,2.2416820702403,-55.5,61,74.5,17,-86,123,1.5,-20.5,-2,8,-2,141,57,66.7920000000013,467.5272071238,290.95070888802,188.059999999998,-6.11999999999534,729.720000000001,-2835,24,531.5,21,-138.5,287,505,216,-282,347,-31.5,-1023.5,153,-47,-2,228,180,273.687999999995,-2290.17130807288,2030.41895863794,-3015.5,-4879.88,-1151.12,-1577,8,1122.5,11,1955.5,685,-647.5,391,-783,2298,603,-2976,331,-192,-225,-1321,180,259.822,-1376.45081645918,2197.56756273028,-1696.19,-4698.84,276.979999999996,-1257.5,67,6300,10,0,2,5,8
1780976040,2026-06-08T22:34:00-05:00,11.2496677342166,131,179.397213094026,2963.25,261.25,3254.25,1,1,0.0222228785690807,11,0.244451664259887,10,0.222228785690807,4,68,3,9.00026582047766,26.4428104070317,42.336772949175,46.8346217002154,181,4.0223410210036,0.955583778470468,1.20003544273036,1.20026178010471,-22.25,61,107.75,17,-13.75,156.25,11.25,12.75,6.25,-9.75,2.25,174.25,90.25,100.042000000001,495.768739981169,293.545496122688,192.179999999993,16.570000000007,760.330000000002,-2801.75,24,564.75,21,-105.25,287,538.25,216,-248.75,380.25,1.75,-990.25,186.25,-13.75,-13.75,261.25,-194.75,306.937999999995,-2256.92130807288,2030.41895863794,-2982.25,-4846.63,-1117.87,-1543.75,8,1155.75,11,1988.75,685,-614.25,391,-749.75,2331.25,636.25,-2942.75,364.25,-158.75,-191.75,-1287.75,213.25,293.072,-1343.20081645918,2197.56756273028,-1662.94,-4665.59,310.229999999996,-1224.25,67,6333.25,10,2,3,7,8
1780976100,2026-06-08T22:35:00-05:00,11.1068343246297,134,170.317770475221,2992.5,290.5,3283.5,1,14,0.315121293583957,23,0.517699268030786,9,0.202577974446829,1,69,4,9.6337081181381,23.3166607100302,48.3250711329016,47.8807485008654,204,4.5917674207948,0.202577974446829,0.832820561614743,1.25345211581292,7,61,24,11,15.5,185.5,-20,-3,35.5,15.5,31.5,203.5,119.5,-117.751999999993,523.229631038412,294.643776332132,245.5,44.8600000000006,805.179999999993,-2772.5,24,594,21,-76,287,567.5,216,-219.5,409.5,31,-961,-165.5,15.5,15.5,290.5,-165.5,336.187999999995,-2227.67130807288,2030.41895863794,-2953,-4817.38,-1088.62,-1514.5,8,1185,11,2018,685,-585,391,-720.5,2360.5,665.5,-2913.5,393.5,-129.5,-162.5,-1258.5,242.5,322.322,-1313.95081645918,2197.56756273028,-1633.69,-4636.34,339.479999999996,-1195,67,6362.5,10,1,3,6,7
1780976220,2026-06-08T22:37:00-05:00,10.7528316370532,194,175.054216380177,3010.25,308.25,3301.25,1,21,0.488243485735333,22,0.511493175532254,1,0.0232496897969206,2,71,5,10.4623604086143,24.2469929407064,56.4260785785261,54.1328769444699,226,5.25442989410406,0.302245967359968,0.836988832689143,1.92715231788079,-178.75,46,41.75,11,-201.75,203.25,-2.25,14.75,53.25,-4.75,-5.75,221.25,33.25,-100.001999999993,537.534384868646,296.836731346325,268.309999999998,63.4900000000052,818.089999999997,-2754.75,24,611.75,21,-58.25,287,585.25,216,-201.75,427.25,-35.25,-943.25,-147.75,33.25,33.25,308.25,-147.75,353.937999999995,-2209.92130807288,2030.41895863794,-2935.25,-4799.63,-1070.87,-1496.75,8,1202.75,11,2035.75,685,-567.25,391,-702.75,2378.25,683.25,-2895.75,411.25,-111.75,-144.75,-1240.75,260.25,340.072,-1296.20081645918,2197.56756273028,-1615.94,-4618.59,357.229999999996,-1177.25,67,6380.25,10,2,3,6,6
1780976340,2026-06-08T22:39:00-05:00,10.6312680952142,179,175.843373104142,3042.5,340.5,3333.5,1,8,0.188124312366869,34,0.799528327559192,26,0.611404015192323,2,73,6,11.3815208981956,24.2057155784882,60.671728125627,60.82800165746,230,5.40857398054747,0.705466171375757,1.22280803038465,1.70553539019964,-146.5,46,74,11,-169.5,235.5,-4.5,-7.5,-47.5,27.5,17.5,253.5,65.5,-67.7519999999931,566.514646692391,299.082144798567,275.740000000005,86.6999999999971,842.860000000001,-2722.5,24,644,21,-26,287,617.5,216,-169.5,459.5,-3,-911,110.5,65.5,65.5,340.5,-115.5,386.187999999995,-2177.14467372176,2030.46552659909,-2903,-4767.38,-1038.62,-1464.5,8,1235,11,2068,685,-535,391,-670.5,2410.5,715.5,-2863.5,443.5,-79.5,-112.5,-1208.5,292.5,372.322,-1263.95081645918,2197.56756273028,-1583.69,-4586.34,389.479999999996,-1145,67,6412.5,10,2,4,5,5
1780976400,2026-06-08T22:40:00-05:00,10.514748945556,172,175.074698483313,3057,355,3348,1,22,0.523074780812957,10,0.23776126400589,12,0.285313516807068,1,74,7,11.745406441891,25.4978212576857,58.7414887451791,63.2255266616587,217,5.15941942892781,0,0.855940550421203,1.56363636363636,-132,46,24,16,-155,250,-5.5,7,-33,42,32,268,80,-53.2519999999931,578.519032177603,300.851760014259,305.380000000005,114.639999999999,877.600000000006,-2708,24,658.5,21,-11.5,287,632,216,-155,474,11.5,-896.5,-101,80,80,355,-101,400.687999999995,-2162.64467372176,2030.46552659909,-2888.5,-4752.88,-1024.12,-1450,8,1249.5,11,2082.5,685,-520.5,391,-656,2425,730,-2849,-456,-65,-98,-1194,307,386.822,-1249.45081645918,2197.56756273028,-1569.19,-4571.84,403.979999999996,-1130.5,67,6427,10,2,3,4,4
1780976460,2026-06-08T22:41:00-05:00,10.531552592302,141,168.259758786651,3061.5,359.5,3352.5,1,26,0.617192948810903,12,0.28485828406657,14,0.332334664744332,1,75,8,12.0115243114737,25.783823524752,60.0920842852867,65.4230291008646,229,5.43604558760372,0.356072855083213,1.02074218457188,1.2504222972973,-127.5,46,28.5,16,-150.5,254.5,-1,11.5,-28.5,46.5,36.5,272.5,84.5,-48.7519999999931,580.959918967957,302.324474174076,324.039999999994,108.580000000002,879.699999999997,-2703.5,24,663,21,-7,287,636.5,216,-150.5,478.5,16,-892,-96.5,84.5,84.5,359.5,-96.5,405.187999999995,-2158.14467372176,2030.46552659909,-2884,-4748.38,-1019.62,-1445.5,8,1254,11,2087,685,-516,391,-651.5,2429.5,734.5,-2844.5,-451.5,-60.5,-93.5,-1189.5,311.5,391.322,-1244.95081645918,2197.56756273028,-1564.69,-4567.34,408.479999999996,-1126,67,6431.5,10,2,2,3,3
